,Unnamed: 0,description,end_date,exhibitors,lat,lng,location,name,start_date,type,visitors,closest_iata
694,363,"Anstey Hall Wedding Fair featuring some of the very latest bridal gowns and menswear plus the odd surprise too. As well as inspirational exhibitors, Anstey Hall a former country house built in the 17th century and packed with period furniture will be open for you to view and enjoy; some of their bedrooms are both stunning and unique. It's no wonder that this has become the destination wedding fair for brides from Cambridge and the surrounding area.",2019-02-10,30,52.173606,0.109485,"Maris Ln, Cambridge CB2 9LG, Cambridge, UK",Anstey Hall Wedding Fair,2019-02-10,Trade Show,5000,LON
695,282,"Buena Park Coin Shows features a display of coins, tokens, & collectible pins, collecting supplies, old bank notes & cheques, obsolete stock certificate, paper currency, ancient coins, sports cards, and many more collectible items.",2018-09-02,500,33.838912,-117.992643,"8530 Stanton Ave, Buena Park, CA 90620, USA, Buena Park, USA",Buena Park Coin Shows,2018-09-02,Trade Show,5000,LAX
696,364,"Lillibrooke Manor Maidenhead Wedding Fair will provide the attendees the information regarding everything needed to plan a perfect wedding and displays cakes, good food, photography, decor products, favor and gifts, wedding DJs, wedding dresses, ceremony music, jewelry, hairstyles, cosmetics, and much more.",2019-02-10,500,51.503012,-0.752706,"Ockwells Rd, Cox Green, Maidenhead SL6 3LP, Maidenhead, UK",Lillibrooke Manor Maidenhead Wedding Fair,2019-02-10,Trade Show,5000,LON
697,271,"Wedding Show Weekend Los Angeles event will display products like wedding gowns, bridesmaid collections as well as flower girl dresses, gems, and jewelry, food, cake, cosmetics, design palettes, giveaways, new designs, lighting products etc.",2019-03-09,500,33.920573,-118.312894,"1818 Charlie Sifford Dr Los Angeles CA 90047 USA, Los Angeles, USA",Wedding Show Weekend Los Angeles,2019-03-09,Trade Show,5000,LAX
698,215,Police K-9 Magazine Conference & Trade Show is the largest and most diverse K-9 training event in the world celebrates another year of great training in Las Vegas. The professional men and women who wear the uniform and serve will join Ken&Scotttogether for one common mission to train for a better and safer K-9 deployment the next time they hit the streets.,2019-03-07,500,36.112982,-115.161466,"255 E Flamingo Rd Las Vegas NV 89169, Las Vegas, USA",Police K-9 Magazine Conference & Trade Show,2019-03-05,Trade Show,5000,LAS
699,279,"Los Angeles Taste of the Nation  is a 1 day event being held on 4th May 2019 at the Media Park in Culver City in Culver City, USA. This event showcases products like Union Pasadena, Faith and Flower, Hanjiip, and Madcapra, breweries, wineries & mixologists, Hand-crafted cocktails from the best bars etc. in the Food & Beverage, Wine & Spirits industries.",2018-06-03,500,34.021122,-118.396466,"9091 Culver Blvd, Culver City, CA 90232, Culver, USA",Los Angeles Taste of the Nation,2018-06-03,Trade Show,5000,LAX
700,531,"The South Suffolk Show is a one day agricultural show regarded by many as one of the leading shows of its type in the eastern region with cattle, sheep, pigs, horses and a wide array of attractions. It covers an area in the region of 90 acres and caters for a wide range of tastes and all age groups.",2018-05-13,500,53.59726,-2.297209,"Near Ingham, St Edmunds, on the A134, Bury, UK",South Suffolk Show,2018-05-13,Trade Show,5000,MAN
702,155,International Live Surgery Symposium for Dermatologic and Cosmetic Surgery in Darmstadt and Frankfurt - a meeting of like-minded and high-class physicians who became real friends via the professional exchange over the years.,2018-12-09,-1,50.1106444,8.6820917,"Frankfurt, Germany",International Live Surgery Symposium,2018-12-06,Conference,5000,FRA
703,157,"Master And More Fair Frankfurt will have the opportunity to be a part of the decisions young people make for their studies. In one-to-one interactions, you will be able to connect with prospective students and present them with the options for their future study.",2018-12-01,500,50.127068,8.667764,"60323 Frankfurt, Frankfurt, Germany",Master And More Fair Frankfurt,2018-12-01,Trade Show,5000,FRA
704,339,"As South London's largest B2B market, Business Live represents an outstanding opportunity for every entrepreneur, manager and investor.Held at the newly re-opened Fairfield Halls in Croydon - the capital's fastest growing economy and focus of a PS5.25bn regeneration programme - Business Live will allow you to connect with the many top-tier local, national and international businesses based south of the River Thames.An innovative programme of Keynotes, Masterclasses and Seminars will also offer insights into current key market and economic trends, alongside practical tips and advice on everything from sales and marketing, to finance, technology and HR.Business Live is a key destination for every agile business looking to capitalise on the opportunities ahead. Book now!",2018-10-17,500,51.372271,-0.095532,"Park Ln, London CR9 1DG, London, UK",Business Live Expo,2018-10-17,Trade Show,5000,LON
706,170,"Women in Marketing creates a platform for empowering women working in marketing. Leading executives will provide insight into how they have earnt their success, the challenges they face and the innovative process & strategies they implement.",2019-10-24,50,22.278546,114.165208,"5/F, 95 Queensway, Admiralty, Hong Kong, Hong Kong, Hong Kong",Women in Marketing,2019-10-24,Conference,5000,HKG
708,657,"Buffalo Falling Leaves Train  Show display products like the Sporting Goods, Toys & Games industry. It is organized by Toy Train Collectors Society Ltd. It is New York State's largest and most active organization devoted to the Collection, preservation, and operation of the treasured electric trains of days gone by.",2019-02-03,500,40.70598,-73.978003,"4555 Columbia Ave Depew, NY 14043, New York, USA",Buffalo Falling Leaves Train Show,2019-02-03,Trade Show,5000,NYC
709,671,"Elegant Bridal Show Nanuet provides the attendees with an opportunity to meet wedding professionals who help in planning the perfect bachelor/bachelorette parties, DJs, hair and makeup, wedding gowns and tuxes, decorations, catering, photography and videography and much more.",2019-02-17,500,40.757035,-73.986611,"1501 Broadway, New York, NY 10036, USA, New York, USA",An Elegant Bridal Show,2019-02-17,Trade Show,5000,NYC
713,819,"The CPA Congress Sydney Integrating education and experience, our program uses contemporary and internationally relevant material to provide you with an understanding of dynamic issues facing organizations today. If you have studied an accounting-related degree, you will likely go straight into the CPA Program.",2018-11-08,50,-33.8548157,151.2164539,"Sydney, Australia",CPA Congress Sydney,2018-11-05,Conference,5000,SYD
714,647,"Featuring the official Hong Kong Dragon Boat Festival in New York race information, schedule, team information, photos, media updates and more.",2019-08-04,500,40.739714,-73.840785,"Queens NY 11375, Queens County, USA",Hong Kong Dragon Boat Festival,2019-08-03,Trade Show,5000,NYC
715,646,"Historic Hermitage Outdoor Craft Show Hohokus event will showcase products like handmade jewelry, home decor, clothing, body care products, glass art, gourmet treats, and much more.",2019-08-10,500,41.007164,-74.117733,"335 Franklin Turnpike, Ho-Ho-Kus, NJ 07423, Ho-Ho-Kus, USA",Hermitage Museum Craft Show,2019-08-10,Trade Show,5000,NYC
716,645,"Vintage Marketplace at Fanwood Train Station showcase product from decoration, food, Design, Antiques, Vintage Art, Arts, Home wares.",2019-08-04,500,40.640574,-74.384422,"239 South Avenue, Fanwood NJ, Scotch Plains, USA",Fanwood Train Station Vintage Marketplace,2019-08-04,Trade Show,5000,NYC
717,584,"The Carney Sandoe & Associates Forum New York City provides the schools with the opportunity to interview multiple qualified candidates quickly and efficiently in a single convenient location, and job seekers get the similar benefit of being able to meet with many different hiring schools in one day. It is a great way for candidates to network with different types of schools, hone their interview skills and have the opportunity to meet one-on-one with their Placement Team.",2019-03-08,50,40.75575,-73.973452,"111 E 48th St, New York, NY 10017, New York, USA",Carney Sandoe & Associates Forum New York City,2019-03-08,Conference,5000,NYC
718,644,"Elegant Bridal Show features a display of wedding dress collections, veils & accessories, bridesmaid dress collections,florists & floral artists, wedding stage & displays, party decorations, wedding cakes & pastries, wedding caterers, wedding halls, bridal beauticians, tattoo artists, bridal cosmetics & beauty products, invitation cards, wedding gifts, jewellery, boutiques & fashion designers, bridal wear, wedding planners, travel agencies, orchestra group, matrimonial bureaus, wedding astrologers, wedding photographers, wedding video & DVD, and much more.",2019-08-13,500,40.525994,-74.388265,"2085 NJ-27, Edison, NJ 08817, Edison, USA",Elegant Bridal Show Edison,2019-08-13,Trade Show,5000,NYC
